1144,紋別店,143.3389181,44.3597442,北海道,紋別市,落石町4-18-12,094-0007
7034,名寄店,142.4616947,44.3459928,北海道,名寄市,西4条南8  西條1F,096-0014
677,千歳店,141.6522261,42.8276864,北海道,千歳市,栄町7-1237 ,066-0061
7197,ダイエー滝川店,141.9349544,43.5517614,北海道,滝川市,東町2丁目25-3,073-0024
1023,恵み野店,141.5816478,42.9003172,北海道,恵庭市,恵み野西1-8-5 ,061-1373
1273,イオン伊達店,140.8665056,42.4709731,北海道,伊達市,末永町8番地1,052-0021
7187,ダイエー上磯店,140.7159372,41.8190019,北海道,北斗市,七重浜4-44-1　ダイエー上磯店1F,049-0111
1278,イオン静内店,142.3593325,42.3405544,北海道,日高郡新ひだか町,静内末広町2丁目1番1号,056-0026
7072,イオン釧路店,144.4084725,43.00655,北海道,釧路郡釧路町,桂木1-1-7 ,088-0621
1010,釧路木場店,144.4122649,43.0072164,北海道,釧路郡釧路町,木場2-2 ,088-0622
7161,中標津店,144.9817508,43.5332108,北海道,標津郡中標津町,南町3番地10　東武サウスヒルズ1F,086-1100
723,フレッシュモールあらまき店,139.06094,36.4215824,群馬県,前橋市,荒牧町1丁目10番地１ ,371-0044
3026,けやきウォーク前橋店,139.0811236,36.3761671,群馬県,前橋市,文京町2-1-1,371-0801
7229,ベイシア前橋みなみモール店,139.0996242,36.3270169,群馬県,前橋市,新堀町893,379-2143
3170,前橋野中店,139.1102418,36.377135,群馬県,前橋市,野中町１０４−１,379-2166
557,高前バイパス店,139.0328692,36.3717067,群馬県,高崎市,中尾町1421-1 ,370-0001
629,高崎小鳥店,138.9961686,36.3506158,群馬県,高崎市,下小鳥町67-6 ,370-0074
483,倉賀野バイパス店,139.0339564,36.3081825,群馬県,高崎市,下之城町字村北176-8 ,370-0854
7174,イオンモール高崎店,139.0093483,36.3881469,群馬県,高崎市,棟高町1400,370-3521
1257,桐生広沢店,139.3436439,36.3787895,群馬県,桐生市,広沢町4-2050-1 ,376-0013
605,桐生店,139.3401908,36.4076939,群馬県,桐生市,末広町8-21 ,376-0045
846,伊勢崎三郷店,139.1911378,36.3330164,群馬県,伊勢崎市,太田町976-1,372-0006
654,伊勢崎店,139.1985794,36.3089631,群馬県,伊勢崎市,今泉町2-418-12 ,372-0031
3060,SMARK店,139.2354128,36.3367756,群馬県,伊勢崎市,西小保方町368,379-2224
7132,新田店,139.3049811,36.3006989,群馬県,太田市,新田市野井592-13ニコモール内,370-0314
7139,イオンモール太田店,139.403585,36.2920278,群馬県,太田市,石原町81番,373-0808
1440,高林店,139.3799262,36.2599237,群馬県,太田市,高林寿町1809 ショッピングセンターラブ内,373-0824
979,沼田店,139.0759672,36.6518739,群馬県,沼田市,横塚町橋場1366-6 ,378-0002
1450,館林店,139.5444664,36.2308969,群馬県,館林市,東美園町18-4 ,374-0031
1186,渋川店,138.9952192,36.4957233,群馬県,渋川市,渋川412-5 ,377-0008
917,藤岡店,139.0646217,36.2388961,群馬県,藤岡市,上大塚字一本木341-5 ,375-0054
929,富岡店,138.8648689,36.2497186,群馬県,富岡市,一の宮町1759-1 ,370-2452
7190,ベイシア安中店,138.9277514,36.330795,群馬県,安中市,中宿2130,379-0115
1218,原町店,138.8321603,36.5723406,群馬県,吾妻郡東吾妻町,大字原町761-2 ,377-0801
4012,大宮三橋町店,139.5981092,35.9047772,埼玉県,さいたま市西区,三橋5-913-1 ,331-0052
7143,イトーヨーカドー大宮宮原店,139.6251164,35.9294367,埼玉県,さいたま市北区,宮原町1-854-1,331-0812
7178,イオン大宮店,139.6127294,35.9201606,埼玉県,さいたま市北区,櫛引町2-574-1 ,331-0825
3092,大宮大和田店,139.6508531,35.9211156,埼玉県,さいたま市見沼区,大和田町1-497-1,337-0053
4248,イオンモール与野店,139.61835,35.8869731,埼玉県,さいたま市中央区,本町西5-2-9,338-0004
6025,さいたまスーパーアリーナ店,139.6338139,35.8919969,埼玉県,さいたま市中央区,新都心8  さいたまスーパーアリーナ内,338-0011
6011,イオン北浦和店,139.6418908,35.8683872,埼玉県,さいたま市浦和区,常盤10-20-29 ,330-0061
4258,浦和仲町店,139.6584292,35.8567481,埼玉県,さいたま市浦和区,仲町1-2-7,330-0062
378,南浦和店,139.6736747,35.844185,埼玉県,さいたま市南区,南浦和2-39-16 第五大雄ビル1F,336-0017
220,浦和六辻店,139.6632669,35.8365717,埼玉県,さいたま市南区,根岸5-24-6 ,336-0024
4125,東浦和店,139.696859,35.874349,埼玉県,さいたま市緑区,大間木194-1,336-0923
4198,イオンモール浦和美園店,139.7343806,35.8877617,埼玉県,さいたま市緑区,大字大門3710イオンモール浦和美園内,336-0963
1316,アピタ岩槻店,139.7507482,35.9435674,埼玉県,さいたま市岩槻区,大字大口800  アピタ岩槻内,339-0013
523,川越脇田新町店,139.4750328,35.9009483,埼玉県,川越市,脇田新町5-3 川越サンリオファーム内,350-1121
4285,川越マイン店,139.487176,35.9041764,埼玉県,川越市,脇田町103,350-1122
